state,county,tract,block group,Age1,Age2
53,33,1701,2001,12,49
53,33,1701,2002,11,44
53,33,1701,2003,9,50
53,33,1701,2004,6,98
53,33,1701,2005,8,119
53,33,1701,2006,16,44
53,33,1701,2007,9,46
53,33,1701,2008,0,27
53,33,1701,2009,4,21
53,33,1701,2010,6,29
53,33,1701,2011,10,55
53,33,1701,2012,1,14
53,33,1701,2013,15,38
53,33,1701,2014,22,177
53,33,1701,2015,4,97
53,33,1701,2016,3,21
53,33,1701,3000,2,17
53,33,1701,3001,16,75
53,33,1701,3002,7,58
53,33,1701,3003,10,45
53,33,1701,3004,14,68
53,33,1701,3005,2,33
53,33,1701,3006,0,0
53,33,1701,3007,6,51
53,33,1701,3008,10,42
53,33,1701,3009,13,81
53,33,1701,3010,16,45
53,33,1701,3011,0,9
53,33,1701,3012,13,15
53,33,1701,3013,5,24
53,33,1701,3014,6,47
53,33,1701,3015,17,44
53,33,1701,3016,16,52
53,33,1701,3017,9,52
53,33,1701,3018,5,18
53,33,1701,3019,0,40
53,33,1701,3020,13,104
53,33,1702,1000,0,0
53,33,1702,1001,42,189
53,33,1702,1002,28,147
53,33,1702,1003,8,44
53,33,1702,1004,2,27
53,33,1702,1005,13,45
53,33,1702,1006,10,49
53,33,1702,1007,14,55
53,33,1702,1008,1,90
53,33,1702,1009,6,47
53,33,1702,1010,7,50
53,33,1702,1011,12,41
53,33,1702,1012,6,25
53,33,1702,1013,2,20
53,33,1702,1014,10,120
53,33,1702,1015,4,149
53,33,1702,1016,2,26
53,33,1702,1017,6,25
53,33,1702,1018,0,0
53,33,1702,2000,10,44
53,33,1702,2001,11,40
53,33,1702,2002,5,38
53,33,1702,2003,5,20
53,33,1702,2004,18,135
53,33,1702,2005,21,94
53,33,1702,2006,4,35
53,33,1702,2007,14,57
53,33,1702,2008,7,60
53,33,1702,2009,5,40
53,33,1702,2010,4,17
53,33,1702,2011,3,35
53,33,1702,2012,6,48
53,33,1702,2013,11,52
53,33,1702,2014,4,45
53,33,1702,2015,3,39
53,33,1702,2016,16,78
53,33,1702,3000,14,71
53,33,1702,3001,15,97
53,33,1702,3002,6,49
53,33,1702,3003,9,44
53,33,1702,3004,8,39
53,33,1702,3005,3,28
53,33,1702,3006,0,0
53,33,1702,3007,15,59
53,33,1702,3008,8,43
53,33,1702,3009,15,55
53,33,1702,3010,12,56
53,33,1702,3011,12,103
53,33,1702,3012,3,43
53,33,1702,3013,11,44
53,33,1702,4000,0,0
53,33,1702,4001,0,0
53,33,1702,4002,3,38
53,33,1702,4003,8,69
53,33,1702,4004,8,47
53,33,1702,4005,5,39
53,33,1702,4006,16,41
53,33,1702,4007,10,48
53,33,1702,4008,11,48
53,33,1702,4009,2,15
53,33,1702,4010,12,49
53,33,1702,4011,10,60
53,33,1702,4012,13,38
53,33,1702,4013,11,41
53,33,1702,4014,11,44
53,33,1702,4015,11,53
53,33,1702,4016,19,48
53,33,1702,4017,9,41
53,33,1800,1000,0,0
53,33,1800,1001,7,51
53,33,1800,1002,10,70
53,33,1800,1003,36,310
53,33,1800,1004,21,94
53,33,1800,1005,23,98
53,33,1800,1006,10,47
53,33,1800,1007,10,51
53,33,1800,1008,5,42
53,33,1800,1009,13,54
53,33,1800,1010,12,54
53,33,1800,1011,11,76
53,33,1800,1012,11,46
53,33,1800,1013,16,49
53,33,1800,1014,7,78
53,33,1800,1015,14,46
53,33,1800,1016,4,42
53,33,1800,1017,9,55
53,33,1800,2000,27,124
53,33,1800,2001,20,152
53,33,1800,2002,12,138
53,33,1800,2003,0,10
53,33,1800,2004,6,38
53,33,1800,2005,4,42
53,33,1800,2006,2,40
53,33,1800,2007,1,50
53,33,1800,2008,10,56
53,33,1800,2009,6,142
53,33,1800,2010,8,94
53,33,1800,2011,0,0
53,33,1800,2012,11,129
53,33,1800,2013,29,153
53,33,1800,2014,28,143
53,33,1800,3000,23,159
53,33,1800,3001,12,67
53,33,1800,3002,44,201
53,33,1800,3003,7,36
53,33,1800,3004,10,99
53,33,1800,3005,10,93
53,33,1800,3006,5,42
53,33,1800,3007,6,41
53,33,1800,3008,24,192
53,33,1800,3009,4,47
53,33,1800,3010,1,38
53,33,1800,3011,18,133
53,33,1800,3012,12,41
53,33,1800,3013,9,61
53,33,1800,3014,6,49
53,33,1800,3015,6,50
53,33,1900,1000,11,46
53,33,1900,1001,34,112
53,33,1900,1002,29,285
53,33,1900,1003,0,0
53,33,1900,1004,0,0
53,33,1900,1005,0,0
53,33,1900,1006,0,0
53,33,1900,1007,0,1
53,33,1900,1008,17,380
53,33,1900,1009,0,0
53,33,1900,1010,0,0
53,33,1900,1011,0,0
53,33,1900,1012,47,288
53,33,1900,1013,11,109
53,33,1900,1014,22,81
53,33,1900,1015,0,0
53,33,1900,1016,0,0
53,33,1900,1017,0,0
53,33,1900,1018,0,0
53,33,1900,1019,0,0
53,33,1900,1020,0,0
53,33,1900,1021,0,0
53,33,1900,1022,0,0
53,33,1900,1023,0,0
53,33,1900,2000,13,59
53,33,1900,2001,17,48
53,33,1900,2002,0,0
53,33,1900,2003,25,75
53,33,1900,2004,17,71
53,33,1900,2005,14,45
53,33,1900,2006,13,53
53,33,1900,2007,14,60
53,33,1900,2008,13,67
53,33,1900,2009,13,54
53,33,1900,2010,10,59
53,33,1900,2011,11,49
53,33,1900,2012,10,43
53,33,1900,2013,15,50
53,33,1900,2014,17,56
53,33,1900,2015,16,60
53,33,1900,2016,17,51
53,33,1900,2017,8,62
53,33,1900,2018,19,66
53,33,1900,2019,2,12
53,33,1900,3000,16,88
53,33,1900,3001,3,17
53,33,1900,3002,0,0
53,33,1900,3003,0,0
53,33,1900,3004,0,0
53,33,1900,3005,21,146
53,33,1900,3006,21,111
53,33,1900,3007,3,44
53,33,1900,3008,12,50
53,33,1900,3009,7,56
53,33,1900,3010,11,47
53,33,1900,3011,22,105
53,33,1900,3012,5,30
53,33,1900,3013,25,84
53,33,1900,3014,0,0
53,33,1900,3015,10,51
53,33,1900,3016,2,24
53,33,1900,3017,17,64
53,33,1900,3018,7,42
53,33,1900,3019,13,50
53,33,1900,3020,16,46
53,33,2000,1000,12,33
53,33,2000,1001,10,37
53,33,2000,1002,1,15
53,33,2000,1003,11,23
53,33,2000,1004,7,30
53,33,2000,1005,6,15
53,33,2000,1006,10,48
53,33,2000,1007,10,58
53,33,2000,1008,12,16
53,33,2000,1009,10,67
53,33,2000,1010,5,150
53,33,2000,1011,7,117
53,33,2000,1012,8,61
53,33,2000,1013,11,45
53,33,2000,1014,20,48
53,33,2000,1015,12,62
53,33,2000,1016,5,71
53,33,2000,1017,0,0
53,33,2000,1018,11,115
53,33,2000,1019,12,72
53,33,2000,1020,15,81
53,33,2000,1021,0,0
53,33,2000,1022,0,6
53,33,2000,1023,6,24
53,33,2000,1024,5,26
53,33,2000,1025,4,18
53,33,2000,1026,0,0
53,33,2000,1027,0,0
53,33,2000,1028,16,50
53,33,2000,2000,9,43
53,33,2000,2001,4,22
53,33,2000,2002,6,25
53,33,2000,2003,10,71
53,33,2000,2004,12,108
53,33,2000,2005,12,42
53,33,2000,2006,10,49
53,33,2000,2007,20,93
53,33,2000,2008,13,53
53,33,2000,2009,8,70
53,33,2000,2010,15,34
53,33,2000,2011,15,48
53,33,2000,2012,13,52
53,33,2000,2013,15,66
53,33,2000,2014,5,31
53,33,2000,3000,22,48
53,33,2000,3001,23,66
53,33,2000,3002,16,81
53,33,2000,3003,12,73
53,33,2000,3004,15,51
53,33,2000,3005,8,48
53,33,2000,3006,11,35
53,33,2000,3007,21,47
53,33,2000,3008,8,42
53,33,2000,3009,13,38
53,33,2000,3010,19,56
53,33,2000,3011,14,52
53,33,2000,3012,10,71
53,33,2100,1000,8,19
53,33,2100,1001,20,60
53,33,2100,1002,11,43
53,33,2100,1003,4,21
53,33,2100,1004,15,41
53,33,2100,1005,45,146
53,33,2100,1006,18,88
53,33,2100,1007,8,59
53,33,2100,1008,6,39
53,33,2100,1009,17,46
53,33,2100,1010,11,43
53,33,2100,1011,9,32
53,33,2100,1012,20,43
53,33,2100,1013,14,51
53,33,2100,1014,15,40
53,33,2100,1015,9,33
53,33,2100,1016,12,37
53,33,2100,1017,13,37
53,33,2100,1018,9,36
53,33,2100,1019,5,30
53,33,2100,1020,9,31
53,33,2100,1021,5,62
53,33,2100,1022,3,30
53,33,2100,1023,4,39
53,33,2100,1024,17,43
53,33,2100,1025,4,30
53,33,2100,2000,2,13
53,33,2100,2001,0,0
53,33,2100,2002,3,4
53,33,2100,2003,27,248
53,33,2100,2004,8,46
53,33,2100,2005,7,47
53,33,2100,2006,23,91
53,33,2100,2007,7,39
53,33,2100,2008,11,40
53,33,2100,2009,8,41
53,33,2100,2010,11,42
53,33,2100,2011,12,48
53,33,2100,2012,6,35
53,33,2100,2013,5,37
53,33,2100,3000,12,38
53,33,2100,3001,11,47
53,33,2100,3002,30,177
53,33,2100,3003,12,64
53,33,2100,3004,25,140
53,33,2100,3005,8,47
53,33,2100,3006,2,53
53,33,2100,3007,10,40
53,33,2100,3008,30,189
53,33,2100,3009,0,0
53,33,2100,3010,39,157
53,33,2100,3011,14,20
53,33,2100,3012,15,41
53,33,2100,3013,2,41
53,33,2100,3014,10,34
53,33,2100,3015,11,31
53,33,2100,3016,9,45
53,33,2200,1000,49,138
53,33,2200,1001,13,35
53,33,2200,1002,16,51
53,33,2200,1003,14,51
53,33,2200,1004,17,46
53,33,2200,1005,9,37
53,33,2200,1006,27,108
53,33,2200,1007,18,34
53,33,2200,1008,3,32
53,33,2200,1009,9,39
53,33,2200,1010,4,38
53,33,2200,1011,13,42
53,33,2200,1012,13,56
53,33,2200,1013,14,57
53,33,2200,1014,33,106
53,33,2200,1015,4,23
53,33,2200,1016,13,43
53,33,2200,1017,3,25
53,33,2200,1018,7,55
53,33,2200,1019,17,60
53,33,2200,1020,7,38
53,33,2200,1021,12,43
53,33,2200,2000,74,264
53,33,2200,2001,30,97
53,33,2200,2002,16,42
53,33,2200,2003,25,76
53,33,2200,2004,28,82
53,33,2200,2005,16,35
53,33,2200,2006,15,42
53,33,2200,2007,52,191
53,33,2200,2008,9,38
53,33,2200,2009,9,39
53,33,2200,2010,0,1
53,33,2200,2011,14,37
53,33,2200,2012,17,45
53,33,2200,2013,16,40
53,33,2200,2014,14,46
53,33,2200,3000,0,0
53,33,2200,3001,0,0
53,33,2200,3002,11,99
53,33,2200,3003,5,34
53,33,2200,3004,0,0
53,33,2200,3005,7,43
53,33,2200,3006,10,51
53,33,2200,3007,8,29
53,33,2200,3008,8,24
53,33,2200,3009,1,13
53,33,2200,3010,5,26
53,33,2200,3011,16,70
53,33,2200,3012,48,155
53,33,2200,3013,7,17
53,33,2200,3014,35,142
53,33,2200,3015,2,18
53,33,2200,3016,10,37
53,33,2200,3017,10,53
53,33,2200,3018,11,29
53,33,2200,3019,10,36
53,33,2200,3020,11,44
53,33,2200,3021,5,29
53,33,2200,3022,11,32
53,33,2200,3023,6,24
53,33,2200,4000,0,0
53,33,2200,4001,24,117
53,33,2200,4002,4,13
53,33,2200,4003,5,26
53,33,2200,4004,5,27
53,33,2200,4005,7,35
53,33,2200,4006,0,2
53,33,2200,4007,25,238
53,33,2200,4008,20,42
53,33,2200,4009,11,31
53,33,2200,4010,20,50
53,33,2200,4011,18,35
53,33,2200,4012,10,29
53,33,2200,4013,5,34
53,33,2200,4014,14,28
53,33,2200,4015,11,27
53,33,2200,4016,21,30
53,33,2200,4017,13,36
53,33,2200,4018,15,34
53,33,2200,4019,6,21
53,33,2200,4020,0,0
53,33,2200,4021,9,21
53,33,2200,4022,0,0
53,33,2200,4023,0,7
53,33,2200,4024,0,0
53,33,2200,4025,0,4
53,33,2400,1000,6,16
53,33,2400,1001,28,95
53,33,2400,1002,2,10
53,33,2400,1003,12,35
53,33,2400,1004,6,29
53,33,2400,1005,11,34
53,33,2400,1006,14,37
53,33,2400,1007,8,36
53,33,2400,1008,14,63
53,33,2400,1009,5,14
53,33,2400,1010,6,17
53,33,2400,1011,13,39
53,33,2400,1012,14,40
53,33,2400,1013,12,42
53,33,2400,1014,19,34
53,33,2400,1015,15,43
53,33,2400,1016,16,35
53,33,2400,1017,7,34
53,33,2400,1018,0,0
53,33,2400,1019,15,38
53,33,2400,1020,9,36
53,33,2400,2000,14,35
53,33,2400,2001,25,58
53,33,2400,2002,24,42
53,33,2400,2003,6,43
53,33,2400,2004,5,39
53,33,2400,2005,4,45
53,33,2400,2006,8,32
53,33,2400,2007,14,35
53,33,2400,2008,18,46
53,33,2400,2009,41,277
53,33,2400,3000,11,54
53,33,2400,3001,21,81
53,33,2400,3002,14,55
53,33,2400,3003,5,19
53,33,2400,3004,19,57
53,33,2400,3005,21,55
53,33,2400,3006,20,58
53,33,2400,3007,17,48
53,33,2400,3008,2,7
53,33,2400,3009,10,45
53,33,2400,3010,5,40
53,33,2400,3011,9,62
53,33,2400,3012,6,38
53,33,2400,3013,18,43
53,33,2400,3014,21,36
53,33,2400,3015,10,39
53,33,2400,3016,9,37
53,33,2400,3017,10,37
53,33,2400,3018,16,42
53,33,2400,3019,15,39
53,33,2400,3020,10,41
53,33,2500,1000,13,26
53,33,2500,1001,15,72
53,33,2500,1002,10,51
53,33,2500,1003,2,16
53,33,2500,1004,10,47
53,33,2500,1005,7,23
53,33,2500,1006,1,16
53,33,2500,1007,14,39
53,33,2500,1008,18,52
53,33,2500,1009,7,28
53,33,2500,1010,8,20
53,33,2500,1011,8,24
53,33,2500,1012,5,26
53,33,2500,1013,11,41
53,33,2500,1014,13,40
53,33,2500,1015,51,165
53,33,2500,1016,5,29
53,33,2500,1017,1,8
53,33,2500,1018,0,0
53,33,2500,1019,5,21
53,33,2500,1020,0,0
53,33,2500,1021,10,35
53,33,2500,1022,0,0
53,33,2500,1023,11,33
53,33,2500,1024,3,11
53,33,2500,1025,12,54
53,33,2500,1026,12,42
53,33,2500,1027,7,30
53,33,2500,1028,9,35
53,33,2500,1029,11,37
53,33,2500,1030,13,45
53,33,2500,1031,8,38
53,33,2500,2000,13,85
53,33,2500,2001,9,64
53,33,2500,2002,4,48
53,33,2500,2003,20,54
53,33,2500,2004,6,56
53,33,2500,2005,15,73
53,33,2500,2006,16,58
53,33,2500,2007,14,46
53,33,2500,2008,16,47
53,33,2500,2009,8,42
53,33,2500,2010,21,48
53,33,2500,2011,12,50
53,33,2500,2012,16,63
53,33,2500,2013,7,102
53,33,2500,2014,8,65
53,33,2500,2015,8,129
53,33,2500,2016,13,104
53,33,2500,2017,15,43
53,33,2600,1000,32,121
53,33,2600,1001,5,67
53,33,2600,1002,5,22
53,33,2600,1003,10,31
53,33,2600,1004,7,49
53,33,2600,1005,1,8
53,33,2600,1006,0,0
53,33,2600,1007,9,44
53,33,2600,1008,0,0
53,33,2600,1009,5,17
53,33,2600,1010,8,57
53,33,2600,1011,16,52
53,33,2600,1012,20,57
53,33,2600,1013,19,54
53,33,2600,1014,20,60
53,33,2600,1015,17,50
53,33,2600,1016,16,60
53,33,2600,1017,13,83
53,33,2600,1018,5,14
53,33,2600,2000,12,66
53,33,2600,2001,22,51
53,33,2600,2002,8,28
53,33,2600,2003,18,49
53,33,2600,2004,14,54
53,33,2600,2005,17,66
53,33,2600,2006,19,57
53,33,2600,2007,15,56
53,33,2600,2008,17,54
53,33,2600,2009,17,61
53,33,2600,2010,13,46
53,33,2600,2011,17,50
53,33,2600,2012,8,53
53,33,2600,2013,6,52
53,33,2600,2014,7,45
53,33,2600,2015,23,93
53,33,2600,2016,0,0
53,33,2600,2017,3,46
53,33,2600,2018,0,0
53,33,2600,2019,0,0
53,33,2600,2020,5,55
53,33,2600,2021,5,34
53,33,2600,2022,4,26
53,33,2600,3000,11,46
53,33,2600,3001,20,63
53,33,2600,3002,17,59
53,33,2600,3003,27,72
53,33,2600,3004,9,64
53,33,2600,3005,27,81
53,33,2600,3006,7,36
53,33,2600,3007,9,22
53,33,2600,3008,15,87
53,33,2600,3009,0,0
53,33,2600,3010,10,119
53,33,2600,3011,0,0
53,33,2600,3012,5,106
53,33,2600,3013,0,9
53,33,2600,3014,2,31
53,33,2600,3015,0,0
53,33,2600,3016,9,66
53,33,2600,3017,24,60
53,33,2600,3018,12,56
53,33,2600,3019,22,58
53,33,2600,3020,10,62
53,33,2600,4000,10,55
53,33,2600,4001,23,70
53,33,2600,4002,12,30
53,33,2600,4003,30,66
53,33,2600,4004,16,62
53,33,2600,4005,19,53
53,33,2600,4006,14,56
53,33,2600,4007,0,6
53,33,2600,4008,11,63
53,33,2600,4009,0,0
53,33,2600,4010,12,37
53,33,2600,4011,1,19
53,33,2600,4012,0,23
53,33,2600,4013,6,75
53,33,2600,4014,10,43
53,33,2600,4015,19,58
53,33,2600,4016,15,65
53,33,2600,4017,0,0
53,33,2600,4018,0,0
53,33,2600,4019,0,0
53,33,2600,4020,0,0
53,33,2600,4021,0,0
53,33,2700,1000,11,60
53,33,2700,1001,21,50
53,33,2700,1002,16,161
53,33,2700,1003,4,14
53,33,2700,1004,24,64
53,33,2700,1005,16,53
53,33,2700,1006,16,54
53,33,2700,1007,3,45
53,33,2700,1008,28,59
53,33,2700,1009,15,66
53,33,2700,1010,9,33
53,33,2700,1011,1,22
53,33,2700,1012,11,50
53,33,2700,1013,6,50
53,33,2700,1014,5,56
53,33,2700,1015,8,63
53,33,2700,1016,11,32
53,33,2700,1017,5,65
53,33,2700,1018,0,0
53,33,2700,1019,6,38
53,33,2700,1020,3,26
53,33,2700,1021,4,18
53,33,2700,1022,0,0
53,33,2700,1023,6,31
53,33,2700,1024,2,14
53,33,2700,1025,8,63
53,33,2700,2000,0,0
53,33,2700,2001,3,19
53,33,2700,2002,16,43
53,33,2700,2003,14,40
53,33,2700,2004,4,12
53,33,2700,2005,0,0
53,33,2700,2006,0,0
53,33,2700,2007,0,0
53,33,2700,2008,0,0
53,33,2700,2009,0,0
53,33,2700,2010,16,101
53,33,2700,2011,17,47
53,33,2700,2012,16,56
53,33,2700,2013,6,50
53,33,2700,2014,0,0
53,33,2700,2015,9,61
53,33,2700,2016,9,58
53,33,2700,2017,5,59
53,33,2700,2018,14,74
53,33,2700,2019,20,84
53,33,2700,2020,15,55
53,33,2700,2021,28,134
53,33,2700,2022,8,37
53,33,2700,2023,14,46
53,33,2700,2024,1,28
53,33,2700,2025,5,22
53,33,2700,2026,0,0
53,33,2700,2027,0,0
53,33,2700,2028,0,0
53,33,2700,2029,10,60
53,33,2700,2030,1,8
53,33,2700,2031,0,15
53,33,2700,3000,7,42
53,33,2700,3001,4,15
53,33,2700,3002,12,81
53,33,2700,3003,14,73
53,33,2700,3004,2,28
53,33,2700,3005,12,63
53,33,2700,3006,11,57
53,33,2700,3007,7,47
53,33,2700,3008,23,56
53,33,2700,3009,5,128
53,33,2700,3010,2,87
53,33,2700,3011,0,0
53,33,2700,3012,1,57
53,33,2700,3013,18,82
53,33,2700,3014,12,59
53,33,2700,3015,14,31
53,33,2700,3016,9,25
53,33,2700,4000,12,58
53,33,2700,4001,19,62
53,33,2700,4002,14,62
53,33,2700,4003,9,90
53,33,2700,4004,2,49
53,33,2700,4005,6,24
53,33,2700,4006,0,0
53,33,2700,4007,5,37
53,33,2700,4008,0,0
53,33,2700,4009,20,98
53,33,2700,4010,8,74
53,33,2700,4011,3,62
53,33,2700,4012,2,6
53,33,2700,4013,5,70
53,33,2700,4014,2,16
53,33,2700,4015,5,24
53,33,2700,4016,10,36
53,33,2700,4017,0,9
53,33,2700,4018,6,42
53,33,2700,4019,14,61
53,33,2700,4020,9,47
53,33,2700,4021,1,4
53,33,2700,4022,0,0
53,33,2700,4023,11,35
53,33,2700,4024,14,70
53,33,2700,4025,9,17
53,33,2700,4026,10,25
53,33,2700,4027,12,43
53,33,2700,4028,14,45
53,33,2700,4029,10,39
53,33,2800,1000,6,64
53,33,2800,1001,18,62
53,33,2800,1002,13,63
53,33,2800,1003,13,53
53,33,2800,1004,11,72
53,33,2800,1005,12,45
53,33,2800,1006,14,57
53,33,2800,1007,11,49
53,33,2800,1008,8,50
53,33,2800,1009,18,55
53,33,2800,1010,14,53
53,33,2800,1011,15,84
53,33,2800,1012,13,111
53,33,2800,1013,13,47
53,33,2800,1014,9,59
53,33,2800,1015,8,55
53,33,2800,2000,4,52
53,33,2800,2001,18,73
53,33,2800,2002,11,44
53,33,2800,2003,7,40
53,33,2800,2004,11,48
53,33,2800,2005,9,60
53,33,2800,2006,18,91
53,33,2800,2007,6,43
53,33,2800,2008,11,68
53,33,2800,2009,9,55
53,33,2800,2010,16,109
53,33,2800,2011,6,27
53,33,2800,2012,2,58
53,33,2800,2013,0,0
53,33,2800,3000,0,0
53,33,2800,3001,5,75
53,33,2800,3002,9,90
53,33,2800,3003,2,65
53,33,2800,3004,9,70
53,33,2800,3005,12,123
53,33,2800,3006,18,64
53,33,2800,3007,13,100
53,33,2800,3008,9,54
53,33,2800,3009,5,33
53,33,2800,3010,21,72
53,33,2800,3011,15,62
53,33,2800,3012,13,46
53,33,2800,4000,8,68
53,33,2800,4001,23,151
53,33,2800,4002,8,52
53,33,2800,4003,2,23
53,33,2800,4004,12,48
53,33,2800,4005,15,56
53,33,2800,4006,12,53
53,33,2800,4007,9,49
53,33,2800,4008,9,57
53,33,2800,4009,17,64
53,33,2800,4010,28,57
53,33,2800,4011,9,56
53,33,2800,4012,11,37
53,33,2800,4013,18,50
53,33,2800,4014,17,50
53,33,2800,4015,7,52
53,33,2800,4016,14,54
53,33,2800,4017,15,56
53,33,2800,4018,17,58
53,33,2800,4019,9,60
53,33,2900,1000,3,40
53,33,2900,1001,13,43
53,33,2900,1002,9,63
53,33,2900,1003,20,102
53,33,2900,1004,8,54
53,33,2900,1005,13,55
53,33,2900,1006,11,51
53,33,2900,1007,18,67
53,33,2900,1008,14,49
53,33,2900,1009,10,49
53,33,2900,1010,13,51
53,33,2900,1011,12,46
53,33,2900,1012,18,49
53,33,2900,1013,8,51
53,33,2900,1014,22,56
53,33,2900,1015,13,63
53,33,2900,1016,6,65
53,33,2900,1017,0,0
53,33,2900,1018,14,76
53,33,2900,1019,8,43
53,33,2900,1020,10,65
53,33,2900,1021,1,7
53,33,2900,2000,10,66
53,33,2900,2001,26,64
53,33,2900,2002,17,64
53,33,2900,2003,12,68
53,33,2900,2004,11,47
53,33,2900,2005,23,64
53,33,2900,2006,16,51
53,33,2900,2007,12,80
53,33,2900,2008,11,56
53,33,2900,2009,10,55
53,33,2900,2010,13,56
53,33,2900,2011,11,44
53,33,2900,2012,17,26
53,33,2900,2013,11,36
53,33,2900,2014,15,27
53,33,2900,2015,3,26
53,33,2900,2016,3,37
53,33,2900,2017,6,33
53,33,2900,2018,4,27
53,33,2900,2019,10,33
53,33,2900,2020,6,27
53,33,2900,2021,14,30
53,33,2900,2022,10,31
53,33,2900,2023,5,26
53,33,2900,2024,4,22
53,33,2900,2025,7,33
53,33,2900,3000,16,72
53,33,2900,3001,14,57
53,33,2900,3002,16,63
53,33,2900,3003,15,57
53,33,2900,3004,18,59
53,33,2900,3005,12,55
53,33,2900,3006,6,55
53,33,2900,3007,15,64
53,33,2900,3008,12,61
53,33,2900,3009,17,69
53,33,2900,3010,8,54
53,33,2900,3011,17,70
53,33,2900,3012,8,48
53,33,2900,3013,19,68
53,33,2900,3014,22,85
53,33,2900,3015,5,40
53,33,2900,3016,26,75
53,33,2900,3017,9,21
53,33,2900,3018,10,30
53,33,3000,1000,0,5
53,33,3000,1001,12,84
53,33,3000,1002,9,38
53,33,3000,1003,11,59
53,33,3000,1004,9,77
53,33,3000,1005,9,43
53,33,3000,1006,14,52
53,33,3000,1007,12,65
53,33,3000,1008,7,57
53,33,3000,1009,0,0
53,33,3000,1010,13,57
53,33,3000,1011,5,42
53,33,3000,1012,17,54
53,33,3000,1013,20,47
53,33,3000,1014,8,43
53,33,3000,1015,7,58
53,33,3000,1016,23,63
53,33,3000,1017,17,55
53,33,3000,1018,0,0
53,33,3000,1019,13,51
53,33,3000,1020,7,46
53,33,3000,1021,13,46
53,33,3000,1022,17,54
53,33,3000,1023,17,45
53,33,3000,1024,15,38
53,33,3000,1025,16,59
53,33,3000,1026,16,54
53,33,3000,1027,0,0
53,33,3000,1028,0,0
53,33,3000,1029,0,0
53,33,3000,2000,20,59
53,33,3000,2001,10,70
53,33,3000,2002,22,83
53,33,3000,2003,11,48
53,33,3000,2004,0,1
53,33,3000,2005,11,53
53,33,3000,2006,11,74
53,33,3000,2007,25,55
53,33,3000,2008,18,57
53,33,3000,2009,7,48
53,33,3000,2010,27,54
53,33,3000,2011,10,51
53,33,3000,2012,18,47
53,33,3000,2013,4,51
53,33,3000,2014,4,45
53,33,3000,2015,12,31
53,33,3000,2016,12,48
53,33,3000,2017,21,49
53,33,3000,2018,22,62
53,33,3000,2019,15,66
53,33,3000,3000,13,46
53,33,3000,3001,24,56
53,33,3000,3002,10,59
53,33,3000,3003,8,59
53,33,3000,3004,11,31
53,33,3000,3005,11,53
53,33,3000,3006,19,56
53,33,3000,3007,1,17
53,33,3000,3008,20,52
53,33,3000,3009,18,48
53,33,3000,3010,14,57
53,33,3000,3011,9,48
53,33,3000,3012,20,52
53,33,3000,3013,16,56
53,33,3000,3014,13,38
53,33,3000,3015,4,60
53,33,3000,3016,8,48
53,33,3000,3017,18,59
53,33,3000,3018,11,62
53,33,3000,3019,17,50
53,33,3000,3020,19,53
53,33,3000,3021,13,50
53,33,3000,4000,8,45
53,33,3000,4001,21,54
53,33,3000,4002,10,52
53,33,3000,4003,13,47
53,33,3000,4004,13,42
53,33,3000,4005,15,44
53,33,3000,4006,13,44
53,33,3000,4007,20,49
53,33,3000,4008,4,51
53,33,3000,4009,8,59
53,33,3000,4010,13,83
53,33,3000,4011,23,59
53,33,3000,4012,17,50
53,33,3000,4013,19,48
53,33,3000,4014,12,52
53,33,3000,4015,15,38
53,33,3000,4016,16,53
53,33,3000,4017,15,43
53,33,3000,4018,19,49
53,33,3000,4019,5,53
53,33,3100,1000,15,52
53,33,3100,1001,16,58
53,33,3100,1002,9,51
53,33,3100,1003,8,54
53,33,3100,1004,11,53
53,33,3100,1005,2,42
53,33,3100,1006,19,66
53,33,3100,1007,16,55
53,33,3100,1008,19,65
53,33,3100,1009,11,48
53,33,3100,1010,8,47
53,33,3100,1011,20,62
53,33,3100,1012,6,47
53,33,3100,1013,21,50
53,33,3100,1014,20,53
53,33,3100,1015,17,59
53,33,3100,1016,7,23
53,33,3100,1017,7,32
53,33,3100,2000,14,50
53,33,3100,2001,8,36
53,33,3100,2002,10,38
53,33,3100,2003,7,55
53,33,3100,2004,18,71
53,33,3100,2005,12,54
53,33,3100,2006,9,62
53,33,3100,2007,23,58
53,33,3100,2008,0,0
53,33,3100,2009,16,54
53,33,3100,2010,14,47
53,33,3100,2011,11,48
53,33,3100,2012,18,57
53,33,3100,2013,11,53
53,33,3100,2014,18,51
53,33,3100,2015,8,56
53,33,3100,2016,11,50
53,33,3100,2017,12,50
53,33,3100,3000,0,0
53,33,3100,3001,13,51
53,33,3100,3002,18,57
53,33,3100,3003,14,86
53,33,3100,3004,10,138
53,33,3100,3005,7,49
53,33,3100,3006,15,62
53,33,3100,3007,21,54
53,33,3100,3008,21,60
53,33,3100,3009,10,55
53,33,3100,3010,22,54
53,33,3100,3011,10,40
53,33,3100,3012,13,51
53,33,3100,3013,11,46
53,33,3100,3014,14,55
53,33,3100,3015,13,70
53,33,3100,3016,13,54
53,33,3100,4000,14,45
53,33,3100,4001,18,55
